business_id,date,stars,service,time,attitude,staff,friendly,welcoming,manager,supervisor,helpful,employee,polite,fast,customer,train,rude,wrong,serving,line,girl,guy,experience,cashier,lady,worker,minute,wait,online,ready,slow,am,pm,pickup,hour,management,gloves,hand,app,deliver,missing,card,phone,quick,busy
Dmqa8Hr6wCJnLXlYt9sTRg,2013-01-05 02:56:48,3.0,0.6249,,,,,,,,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2008-12-21 01:14:36,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2009-05-31 16:14:45,4.0,,,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,0.1779,,,,,,0.4939,,,,,,,
Nt4-__ICxGg299qTwriWxw,2015-04-30 01:18:50,3.0,,,,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2015-08-31 19:38:15,3.0,-0.8236,-0.8236,,,,,,,,,,,-0.8236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2017-07-10 00:46:24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2013-10-27 18:21:26,2.0,,-0.08785000000000001,,,,,,,,-0.0013000000000000234,,,-0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2015-10-08 23:11:25,1.0,,,,0.4939,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2008-08-30 16:18:20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2016-03-08 19:45:55,1.0,,-0.039099999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2411,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2017-10-03 23:31:47,5.0,0.4404,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SsO1q915qPriqziI90ZmOA,2014-06-29 20:52:27,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4228,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2017-07-10 01:20:39,2.0,,,,,,,,,,,,,,,,,,-0.12315000000000001,,,,,,,,,,-0.0772,,,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2018-06-11 00:37:28,2.0,,,,,,,0.7351,,,,,,,,,,,,,,,,,,,,,,,0.5994,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2017-10-27 09:12:49,4.0,,,,0.4939,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,0.4588,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2010-08-27 18:13:45,4.0,,,,0.4939,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2014-01-20 01:13:16,4.0,,,,0.4939,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5106,
U_HRE3_AvtqZPhWC9Lnu_A,2015-02-04 23:39:46,2.0,0.4754,0.036750000000000005,,,,,,,,,,0.4754,,,,,,0.2023,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2016-08-05 19:20:33,2.0,,,,,,,,,,,,0.2023,,,,,,,,,,,,,,,,,,,,,,0.2023,,,,,,,,,
SsO1q915qPriqziI90ZmOA,2015-09-25 18:25:23,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2014-06-13 12:44:58,4.0,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2014-10-14 00:28:13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2008-12-21 02:01:45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249,
kU-4jWo_qW4niezFdUZ9TA,2015-11-21 00:05:14,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2009-08-12 19:36:03,5.0,,,,-0.3875,,,0.5106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2014-03-17 18:41:47,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2016-04-24 15:17:36,1.0,,0.08499999999999999,,,,,,,,,,,,,,,,0.5719,,0.5719,,,,,,,,,,0.04844999999999999,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2015-09-11 16:25:46,5.0,0.5386500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2015-01-05 23:14:29,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2016-10-02 14:37:06,1.0,,,,,,,,,,,,,-0.8834,,,,-0.5106,,,,,-0.4019,,-0.06440000000000004,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2014-04-04 11:05:19,2.0,,,-0.5719,-0.11829999999999999,,,,,,-0.5719,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,0.2163,,,
gu_cNRS3wJER2LRBx6y2ig,2017-08-18 08:25:45,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2016-05-21 01:19:09,1.0,-0.5849,-0.2263,,-0.2263,,,,,,,,,0.26715,,,,,-0.2263,,,,,,,,,,,-0.2263,-0.296,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2010-07-13 02:09:04,5.0,,,,0.5994,0.7964,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2012-12-09 05:44:59,4.0,,,,,,,,,,0.4754,,,,,,,,,,,,,,,,,,,,0.4215,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2018-03-05 07:20:04,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2012-08-19 02:32:58,3.0,,,,,,,,,,,,,,,,,,0.2263,,,,,,,,0.2263,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2016-06-24 19:30:18,1.0,,,,,,,,,,,,,,,,-0.4767,,,,,-0.6249,,,,,,,,,,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2016-06-01 22:02:27,2.0,,,,0.8519,,,,,,,,,,,,,,,,,-0.4404,,,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2017-08-19 01:21:04,5.0,,0.6908,,,,,,,,,,,,,,,,,,,,,,,,0.5574,,,,0.47635,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2015-11-21 21:10:09,5.0,,,,,,,,,,,,,-0.0258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2017-03-17 19:10:20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2263,0.2263,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2008-08-27 22:25:36,5.0,,,,,,,,,,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2018-08-06 02:15:12,1.0,-0.4767,,,,,,0.3818,,,,,,-0.4767,,,,,0.3818,,,,,,,,,0.3818,0.3818,,,,,,,,,,,,0.3818,,,
gu_cNRS3wJER2LRBx6y2ig,2014-05-11 06:32:54,5.0,,,,,,,,,,,,,,,,,,,,,,,,-0.2263,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2013-01-31 05:37:39,5.0,,,,0.4939,0.4939,,,,,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2015-01-07 00:35:06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2015-01-07 02:02:03,3.0,-0.5423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2013-05-13 05:44:04,3.0,,,,,,,,,,,,,,,,-0.4767,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2013-03-22 00:05:12,3.0,0.2023,0.5199,,,,,,,,,,,,,,,,0.5994,,,0.2023,,,,,,,,,,,,,,,,0.2023,,,,,0.5994,
PpM1VHSjVhlfk_wDKu0gxA,2014-10-13 21:39:25,3.0,,0.34,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2015-03-20 22:17:58,1.0,,,,,,,,,,,,,,,,-0.4767,,,,,,,,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2014-10-29 04:22:28,1.0,-0.4767,0.3252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3252,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2015-03-07 04:34:58,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SsO1q915qPriqziI90ZmOA,2016-08-06 20:13:38,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0772,,0.4939,0.3182,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2016-08-05 20:19:05,1.0,-0.25,,,,,,,,,-0.5152,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2008-08-25 18:41:06,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42245,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2016-06-02 03:20:36,4.0,0.4939,,,,0.4939,,,,,,,,,,,,,,,,0.46715,,,,,,,,,,,,,,,,,,,,,,
qjA4enjUTK7vE5kMjsJNpA,2015-07-07 01:27:38,1.0,,,-0.8074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8074,,,,-0.4939,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2012-10-17 04:34:41,4.0,,,,0.4939,0.4939,,,,,,,,,,,,,0.3612,,,,,,,0.3612,,,,,,,,,,,,,,,,,,
tg0fQjppvD1F5SUvg67gaQ,2017-05-02 16:29:59,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2012-12-09 16:43:03,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4588,,,,0.4588,,
Iy0T3APXjj24vfHD0lyZGQ,2008-05-27 05:11:13,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2017-02-11 19:59:13,1.0,-0.5423,0.3252,,,,,,,,,,,,,,-0.4767,,,,,,,,,,,,,,,,,,,,,,0.4939,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2016-10-16 16:02:10,5.0,,,,0.4588,,,,,,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2018-02-13 21:42:17,5.0,0.6249,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,,,,,,,0.4019,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2017-08-31 20:07:14,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2014-06-14 04:20:54,2.0,,,,,,,,,,,,,,,,,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2014-05-12 19:24:01,1.0,,,,-0.296,,,,,,,,,,,,,,,,,,-0.0772,,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2008-01-12 02:28:04,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2016-11-14 20:24:37,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2017-02-13 01:41:03,2.0,,,,0.7003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2012-11-09 23:38:08,5.0,,0.5106,,,,,0.5106,,0.4728,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2017-05-27 19:03:22,2.0,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qjA4enjUTK7vE5kMjsJNpA,2018-06-11 22:43:34,2.0,,-0.4767,,,,,,,,,-0.3818,,,,,,,,,,,,,-0.3818,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2013-03-21 18:44:09,3.0,,0.6682,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2014-10-14 23:55:20,3.0,,,,0.5106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2011-01-14 03:45:43,2.0,-0.4767,-0.0006500000000000117,,,,,,,,0.5267,,,0.1729,,,,,,-0.4767,,,,,,,,,,,0.46429999999999993,,,,,,,-0.4767,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2016-07-18 01:50:39,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42695000000000005,,,,,,,,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2015-01-07 17:37:36,3.0,,,,0.4939,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2012-08-19 22:11:51,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2016-09-09 17:47:57,1.0,,0.6808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2012-08-20 01:08:44,3.0,-0.3875,,,,-0.3875,,-0.296,,,,,,,,,,,-0.296,,,,,,,,,,,-0.296,,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2015-03-09 12:56:56,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2015-07-08 01:18:47,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2011-08-03 20:34:53,4.0,,,,,,,,,,,,0.7783,,,,,,,,,,,,,,,,,,,,,,,,,0.2023,,,,0.2023,,
9UFpZ1XiJjMJTrGSb31gpw,2016-07-17 15:47:11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2016-08-28 01:22:54,2.0,-0.6249,,,,,,,,,-0.4588,,,,,-0.7269,-0.7269,,,,,-0.6249,,,,-0.6249,,,,,,,,,,,,,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2016-06-25 12:36:40,3.0,,,-0.3818,,,,,,,-0.42110000000000003,,,0.34,,-0.765,,,-0.128,,,-0.5574,,,,,,,,,,,,,,,0.1531,,,,0.1531,,,
RVBuWG7ZrUExANZgoUUncQ,2015-07-30 17:50:59,2.0,,,,,,,,,,-0.2755,,,-0.2411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2014-12-04 20:06:59,4.0,,0.6249,,,,,,,0.8016,0.5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2017-10-13 16:32:09,1.0,,,,,0.4417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4417,,,,,,
SsO1q915qPriqziI90ZmOA,2017-04-09 22:31:04,1.0,,,-0.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2014-11-14 17:49:34,5.0,0.5719,,,0.5719,0.7845,,,,,,0.5719,0.6249,,,,,,,,,,,,,,,,,,0.57035,,,,,,,0.802,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2015-02-18 17:11:43,2.0,,0.3252,,,,,,,,0.4939,,,,,,,,,,,,,,,0.6908,0.6908,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2014-09-12 22:56:22,5.0,,,,0.4939,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2016-08-05 22:56:59,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5106,,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2011-06-03 18:27:00,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2016-02-02 03:13:39,2.0,,0.2732,,,,,,,,0.2924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2014-05-29 20:37:55,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6113999999999999,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2016-03-09 22:41:50,5.0,,,,,,,,,,,,,,,,-0.4767,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2014-10-29 19:06:19,3.0,,0.6249,,,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2012-08-19 21:05:08,5.0,,,,,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3612,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2012-12-11 22:32:14,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2017-10-28 01:23:24,3.0,0.3089,,,,,,,,,,,,,,,,,-0.3612,,,,,,,,,,,,,,,,-0.296,,,,,,,,,-0.34
Nt4-__ICxGg299qTwriWxw,2015-01-07 04:07:30,5.0,,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2016-11-27 01:04:48,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2018-08-17 04:57:48,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2011-01-17 19:27:40,5.0,0.2057,,,,,,,,,,,,,,,,,-0.0572,,,,,,,,-0.0572,,,,0.6369,,,,,,,0.672,,,,,,0.4939
Gi8LtXjz0bcIEKWjfsefmA,2017-07-21 17:36:03,2.0,,,,-0.1027,,,,,,,,,,,,,,-0.3412,,,,,,,,,,,,0.5859,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2018-08-07 21:36:11,2.0,,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2017-10-05 20:23:26,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4767,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2016-12-08 22:41:20,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2013-08-08 15:04:01,3.0,0.4019,,,,,,,,,,,,,,,,,0.3818,,,,,,,,,,,,-0.0258,,,,-0.2263,,,,,,,,,0.5337666666666666
Gi8LtXjz0bcIEKWjfsefmA,2015-02-19 17:39:33,4.0,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,0.4404,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2013-03-21 23:37:39,4.0,,,,0.5563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2014-01-02 09:31:36,4.0,,,,,,,,,,,,,0.098,,,,-0.0772,,,,,,,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2018-05-11 00:15:47,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0572,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2017-01-18 21:31:15,5.0,0.6914,0.4939,,,0.8074,,0.5994,,,,,,,,,-0.4767,,,,,,,,,,,,-0.0772,,,,,,,,,-0.4215,,,,0.08895000000000003,,
Gi8LtXjz0bcIEKWjfsefmA,2015-09-14 20:31:18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2010-11-30 12:14:14,5.0,,0.4939,,,,,,,,,,,,,,,,,0.6808,,,,,,,,,,,,,,,,,,,,,,,,
SsO1q915qPriqziI90ZmOA,2014-09-29 17:13:42,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SsO1q915qPriqziI90ZmOA,2017-05-17 01:34:48,5.0,0.5719,,,,0.4939,,,,,,,,0.5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2015-12-10 01:32:02,5.0,0.6249,,,,,,,,,,,,0.7845,,,,,,,,,,,,,,,,,0.802,,,,,,,,,,,,,
SsO1q915qPriqziI90ZmOA,2015-03-09 16:46:35,5.0,,-0.296,,,,,,,,,,,,,,,,0.20733333333333337,,,,,,0.4404,-0.296,-0.296,,,,-0.2023,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2011-05-04 18:14:13,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RVBuWG7ZrUExANZgoUUncQ,2017-11-10 17:50:00,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2015-02-06 13:40:24,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5106,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2015-11-22 20:32:58,1.0,,,,,,,,,,,,,,,,,,-0.47620000000000007,,,,,,,,,,,,,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2016-07-17 17:51:12,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2015-05-16 04:40:53,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2016-07-27 19:10:34,1.0,,,,,,,,,,0.2552,,,,,,,,0.0516,,0.46429999999999993,,,,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2015-12-26 23:19:48,1.0,,,,,0.4939,,-0.5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2011-07-06 20:08:27,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SsO1q915qPriqziI90ZmOA,2018-01-02 00:47:16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tg0fQjppvD1F5SUvg67gaQ,2017-02-13 00:50:48,1.0,,-0.34,,,,,,,,,,,,,,,,0.6369,,,,,,,,,0.6369,,,-0.34,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2013-07-18 18:50:13,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053149999999999975,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2013-02-26 06:29:51,4.0,,,,0.4939,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2010-10-15 00:44:42,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0258,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2012-10-17 02:09:40,5.0,,0.6369,,,,,,,,,,,,,,,,,,,,,,,,-0.0516,,,,,,,,,,0.7506,0.7717,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2018-04-08 05:06:19,4.0,0.7269,,,,0.7269,,,,,,,,0.7269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2008-12-30 18:19:21,3.0,,-0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2017-01-06 03:08:35,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4877,,,0.4877,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2013-06-04 06:27:16,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2010-10-13 20:09:30,4.0,,-0.272,0.128,0.3182,,,,,,,,,,,,,,0.6124,,0.0952,0.765,,,,,,,,,0.765,,,,,,,0.765,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2016-07-27 16:40:15,1.0,,,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2017-11-09 18:54:33,2.0,,,,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,0.49949999999999994,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2012-10-15 15:50:56,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2014-04-05 18:31:06,4.0,,,,,,,,,,,,0.3612,,,,,,0.3612,,,,,,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2015-01-07 20:30:03,2.0,,,,,,,,,,,,,,,,,-0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2017-10-05 22:49:52,1.0,,,,,,,,,,,,,,,,,,,0.29455,,,-0.013249999999999998,,,,,,,,,,,,,,,,,,,-0.1027,,
