business_id,date,stars,ambiance,environment,atmosphere,dirty,filthy,counter,seat,music,wifi,window,floor,decor,door,table,clean,trash,gloves,disgusting,mess,parking
gu_cNRS3wJER2LRBx6y2ig,2013-12-26 23:31:34,1.0,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2010-06-23 10:39:34,4.0,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2018-10-02 23:35:12,3.0,,,,,,,,,,,,,,,,,,,,
RVBuWG7ZrUExANZgoUUncQ,2016-09-02 23:57:15,4.0,,,,,,,,,,,,,,,,,,,,0.25
D-Ix-gpZotuJMsJGWIl13g,2018-11-01 13:12:53,1.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2018-03-30 23:43:20,4.0,,,0.4215,,,,0.4215,,,,,,0.4215,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2015-01-31 17:11:23,4.0,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2011-06-24 00:04:26,1.0,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2014-03-31 17:53:53,3.0,,,,-0.089,,,,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2017-07-27 23:24:36,3.0,,,0.4215,,,,,,,,,,,,,,,,,
qjA4enjUTK7vE5kMjsJNpA,2017-07-16 17:40:04,1.0,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2017-05-22 03:08:05,1.0,,,,,,,,,,,,,,,,,,,,
SsO1q915qPriqziI90ZmOA,2015-08-19 02:38:53,4.0,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2015-08-18 14:11:10,2.0,,,,,,,,,,,,,-0.4019,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2014-05-05 17:46:46,2.0,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2017-06-16 23:15:20,4.0,,,,,,,,0.4404,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2016-03-28 00:59:10,2.0,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2008-04-12 00:49:23,2.0,,,,,,0.4404,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2012-11-30 02:43:24,4.0,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2007-10-22 16:44:42,5.0,,,,,,,,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2015-03-03 17:58:02,2.0,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2017-09-13 00:59:38,5.0,,,,,,,,,,,,,,,0.3182,,,,,-0.4767
53Czy3jRivJ9v9yqFb7whA,2014-12-16 05:24:08,4.0,,,,,,,,,,,,,,,,,,,,-0.3612
gu_cNRS3wJER2LRBx6y2ig,2015-07-02 02:52:20,1.0,,,,,,,,,,,,,,,,,,,,
tg0fQjppvD1F5SUvg67gaQ,2018-12-26 18:47:17,1.0,,,,-0.4404,,,,,,,,,,,,,,,,
RVBuWG7ZrUExANZgoUUncQ,2017-11-05 01:21:51,1.0,,,,,,,,,,,,,,,,,,,-0.6597,
kU-4jWo_qW4niezFdUZ9TA,2014-10-21 13:17:45,1.0,,,,,,,,,,,,,,,,,,,,
RVBuWG7ZrUExANZgoUUncQ,2016-07-01 23:54:00,3.0,,,,,,,,-0.5574,,,,,,,,,,,,
TqhaiO57kmqJpj9BwfxLcA,2019-01-13 23:47:19,1.0,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2010-06-30 18:32:38,5.0,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2013-02-13 22:53:46,4.0,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2016-03-30 15:53:24,3.0,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2014-06-26 03:55:57,1.0,,,,,,-0.3612,,,,,,,,,0.4144,,,,-0.3612,
U_HRE3_AvtqZPhWC9Lnu_A,2011-04-18 22:37:22,1.0,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2009-02-10 18:24:48,4.0,,,,,,,,,,,,,,,,,,,,
qjA4enjUTK7vE5kMjsJNpA,2015-07-27 21:08:22,2.0,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2014-01-16 01:47:05,2.0,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2015-02-14 14:03:23,4.0,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2018-11-13 22:54:21,4.0,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2018-01-04 05:10:53,5.0,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2011-09-16 21:29:07,5.0,,,,,,,,,,,,,,,,,,,,-0.4019
U_HRE3_AvtqZPhWC9Lnu_A,2011-11-29 14:30:56,4.0,,,,,,,,,,,,,,,0.4019,,,,,
qjA4enjUTK7vE5kMjsJNpA,2018-09-29 21:42:07,2.0,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2013-04-22 22:37:26,4.0,,,,,,,,,,,,,,,0.4019,,,,,
imm-tshSx8afNL-FpKkJNw,2019-01-31 00:41:27,1.0,,,,,,,,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2011-05-25 00:32:49,4.0,,,,,,,,,,,,,,,,,,,,
TqhaiO57kmqJpj9BwfxLcA,2018-11-07 23:45:59,5.0,,,,,,,,,,,,,,,0.4019,,,,,
SsO1q915qPriqziI90ZmOA,2016-06-19 17:59:32,2.0,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2018-06-03 13:44:33,1.0,,,,,,,,,,,,,-0.061100000000000015,-0.3818,,,,,,
SsO1q915qPriqziI90ZmOA,2016-05-17 15:19:15,1.0,,,,,,,,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2012-10-05 20:31:25,4.0,,,0.8074,,,,,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2013-07-11 20:02:18,5.0,,,,,,,,,,,,,,,0.4019,,,,,
kU-4jWo_qW4niezFdUZ9TA,2016-12-03 22:45:02,4.0,,,,,,,,,,,,,,,0.4019,,,,,
SsO1q915qPriqziI90ZmOA,2019-01-10 02:34:58,4.0,,,,,,,,,,,,,,,0.4019,,,,,
SsO1q915qPriqziI90ZmOA,2014-12-16 00:26:25,1.0,,,,,,,,,,,,,,-0.3818,,,,,,
53Czy3jRivJ9v9yqFb7whA,2015-04-27 17:57:46,4.0,,,,,,,,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2012-08-04 22:20:44,4.0,,,,,,,,,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2015-03-27 20:14:12,1.0,,,,,,,,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2017-08-27 23:35:40,1.0,,,,,,,,,,,,,-0.4767,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2015-11-04 02:27:32,1.0,,,,,,,,,,,,,,-0.3818,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2014-12-03 00:36:07,2.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2009-07-26 03:35:23,5.0,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2018-12-23 03:35:57,3.0,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2017-11-01 19:41:47,1.0,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2015-06-20 20:26:14,3.0,,,,,,,,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2013-08-31 01:50:15,5.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2008-02-28 04:19:28,3.0,,,,,,,,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2010-02-17 05:40:27,5.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2008-04-22 20:34:51,3.0,,,,,,,,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2019-01-05 16:21:19,5.0,,,,,,,,,,,,,,,,,,,,
qjA4enjUTK7vE5kMjsJNpA,2016-12-03 13:47:19,5.0,,,,,,,,,,,,,,,0.4019,,,,,
kU-4jWo_qW4niezFdUZ9TA,2014-04-14 21:40:19,5.0,,,,,,,,,,,,,,,,,,,,
RVBuWG7ZrUExANZgoUUncQ,2014-07-09 18:21:52,4.0,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2016-05-16 15:11:02,3.0,,,,,,,,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2017-10-24 13:36:06,1.0,,,,,,,,,,,,,,,,,,,,
tg0fQjppvD1F5SUvg67gaQ,2018-06-17 21:57:39,4.0,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2016-01-17 00:23:15,5.0,,,,,,,,,,,,,,,0.4019,,,,,
TqhaiO57kmqJpj9BwfxLcA,2018-05-22 17:33:02,5.0,,,,,,,,,,,,,0.6249,,0.4019,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2016-05-28 22:52:06,3.0,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2019-02-22 17:35:27,1.0,,,,,,,,,,,,,,,,,,,,
qjA4enjUTK7vE5kMjsJNpA,2017-08-28 13:58:25,5.0,,,,,,,,,,,,,,,0.4019,,,,,
imm-tshSx8afNL-FpKkJNw,2016-09-27 22:42:25,1.0,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2014-09-20 18:38:41,2.0,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2018-03-14 22:22:49,1.0,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2014-03-12 23:11:39,4.0,,,,,,,,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2014-04-17 12:36:48,4.0,,,,,,,,,,,,,,,,,,,,-0.5267
53Czy3jRivJ9v9yqFb7whA,2018-03-11 20:47:36,5.0,,,,,,,,,,,,,,,,,,,,
qjA4enjUTK7vE5kMjsJNpA,2018-05-06 23:28:37,1.0,,,,,,,,,,,,,,,,,,,-0.4005,
RVBuWG7ZrUExANZgoUUncQ,2016-10-13 18:22:48,4.0,,,0.3182,,,,,,,,,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2018-02-01 07:19:55,5.0,,,,,,,,,,,,,,,,,,,,
qjA4enjUTK7vE5kMjsJNpA,2018-12-07 22:09:32,2.0,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2017-04-18 17:31:00,2.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2013-01-19 23:06:09,5.0,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2013-04-10 06:21:48,4.0,,,,,,,,,,,,,,,,,,,,
D-Ix-gpZotuJMsJGWIl13g,2019-02-10 21:42:06,5.0,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2018-10-17 13:29:29,3.0,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2011-03-09 16:27:20,2.0,,,,,,,,,,,,,,,,,,,,
RVBuWG7ZrUExANZgoUUncQ,2018-02-19 19:58:50,1.0,,,,-0.7003,,-0.7003,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2015-07-02 01:34:54,3.0,,,,-0.7906,,,,,,,,,,-0.7906,,,,,,
imm-tshSx8afNL-FpKkJNw,2018-10-23 17:01:26,1.0,,,,,,,,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2016-05-01 19:18:50,1.0,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2019-01-09 00:07:27,1.0,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2018-02-12 20:37:24,2.0,,,,,,,,,,,,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2015-12-19 06:59:24,4.0,,,,,,,,,,,,,,,,,,,,
tg0fQjppvD1F5SUvg67gaQ,2019-04-09 17:02:51,2.0,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2019-11-16 01:00:36,1.0,,,,,,,,,,,,,,,,,,,-0.34,
Nt4-__ICxGg299qTwriWxw,2014-07-28 17:49:50,1.0,,,,,,,,,,,,,,,,,,,,
qjA4enjUTK7vE5kMjsJNpA,2019-12-17 20:26:07,2.0,,,,-0.4404,-0.3818,,-0.4404,,,,,,,-0.05329999999999999,0.40840000000000004,,,,,
Nt4-__ICxGg299qTwriWxw,2019-12-29 17:19:42,4.0,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2014-04-09 07:07:39,4.0,,,,,,,,,,,,,,,,,,,,
TqhaiO57kmqJpj9BwfxLcA,2019-12-01 20:29:05,1.0,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2019-07-04 16:07:17,1.0,,,,-0.4404,,,,,,,,,,-0.4404,,,,,,
tg0fQjppvD1F5SUvg67gaQ,2020-04-13 22:22:03,5.0,,,,,,,,,,,,,,,,,,,,
D-Ix-gpZotuJMsJGWIl13g,2020-02-22 01:30:57,2.0,,,,,,,,,,,,,,,,,,,-0.3612,
MJfld-_DfxLDML_KT_7tCg,2019-12-12 20:59:25,5.0,,,,,,,,,,0.8442,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2019-07-22 23:41:41,3.0,,,,-0.4404,,,,,,,,,,-0.4404,0.6369,,,,,
-tsZGVn2xJEvQmDIfBfGng,2019-03-29 17:04:31,3.0,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2019-08-17 11:04:44,5.0,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2019-04-08 05:47:22,2.0,,,,,,,,,,,,,,,,,,,,
SsO1q915qPriqziI90ZmOA,2019-09-14 03:14:21,5.0,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2016-10-19 13:48:13,2.0,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2018-05-12 01:23:52,1.0,,,,,,,,,,,,,,,,,,,,
mty0K79s3SGl4D5hmm-aOw,2019-11-24 01:08:55,1.0,,,,,,,,,,,,,,,,,,,,
MJfld-_DfxLDML_KT_7tCg,2020-05-08 18:23:48,3.0,,,,,,,,,,,,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2020-01-29 00:19:31,1.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2020-11-01 22:57:41,1.0,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2016-09-25 21:22:29,3.0,,,,,,,,,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2016-10-20 21:49:23,1.0,,,,,,,,,,,,,,,,,,,,
qjA4enjUTK7vE5kMjsJNpA,2019-08-04 18:42:18,1.0,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2020-01-15 20:06:00,5.0,,,,,,,,,,,,,,,0.4019,,,,,
wCmuhf8QabnDG2mR0aWg6w,2018-10-13 00:38:37,1.0,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2019-09-29 02:02:22,1.0,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2020-06-24 23:36:33,3.0,,,,,,,,,,,,,,,0.3415,,,,,
-tsZGVn2xJEvQmDIfBfGng,2019-11-09 01:00:55,5.0,,,,,,,,,,,,,,,0.5859,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2019-03-10 20:32:19,1.0,,,,-0.4404,,,,,,,,,,-0.4404,,-0.2263,,,,
gu_cNRS3wJER2LRBx6y2ig,2015-11-02 01:07:09,1.0,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2016-09-18 02:42:01,5.0,,,,,,,,,,,,,,,,,,,,-0.5719
Nt4-__ICxGg299qTwriWxw,2019-05-13 21:37:15,2.0,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2019-10-17 18:33:31,1.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2019-01-09 04:24:00,1.0,,,,,,,,,,,,,,,,,,,,
TqhaiO57kmqJpj9BwfxLcA,2019-06-11 00:54:21,2.0,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2020-09-02 18:01:02,1.0,,,,,,,,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2020-10-20 00:32:22,2.0,,,,,,,,,,,,,,,,,,,,
qjA4enjUTK7vE5kMjsJNpA,2019-06-01 02:37:12,2.0,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2019-06-02 17:16:51,5.0,,,,,,,,,,,,,,,,,,,,
TqhaiO57kmqJpj9BwfxLcA,2020-12-10 20:34:01,1.0,,,,-0.4404,,,,,,,,,,,,,,,-0.3612,
mty0K79s3SGl4D5hmm-aOw,2019-09-08 16:35:45,2.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2019-10-04 23:43:23,1.0,,,,,,,,,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2019-02-10 07:09:03,5.0,,,,,,,,,,,,,,,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2020-03-11 22:35:09,3.0,,,,,,,,,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2018-08-11 00:04:56,3.0,,,,,,,,,,,,,,,,,,,-0.3612,
9UFpZ1XiJjMJTrGSb31gpw,2018-05-25 01:50:58,1.0,,,,,,,,,,,,,,,,,,,,
MJfld-_DfxLDML_KT_7tCg,2020-10-04 18:43:23,1.0,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2020-07-07 22:49:01,1.0,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2020-06-11 17:45:37,1.0,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2020-12-31 18:48:17,2.0,,,,,,,,,,,,,,,,,,,,
D-Ix-gpZotuJMsJGWIl13g,2020-12-14 18:35:47,3.0,,,,,,,,,,,,,,,,,,,,
mty0K79s3SGl4D5hmm-aOw,2020-03-01 22:30:50,1.0,,,,,,,,,,,,,,,,,,,,
MJfld-_DfxLDML_KT_7tCg,2020-03-02 17:44:35,3.0,,,,,,,,,,,,,,,,,,,-0.2263,
53Czy3jRivJ9v9yqFb7whA,2015-12-04 02:18:41,1.0,,,,,,,,,,,,,,,,,,-0.5267,,
MJfld-_DfxLDML_KT_7tCg,2019-12-18 11:21:25,1.0,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2020-02-12 00:59:28,1.0,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2020-07-05 23:07:20,1.0,,,,,,,,,,,,,0.3182,,,,,,,
MJfld-_DfxLDML_KT_7tCg,2020-05-02 00:29:48,2.0,,,,,,,,,,,,,,,,,,,0.4265,
Dmqa8Hr6wCJnLXlYt9sTRg,2020-07-09 15:33:22,3.0,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2009-12-02 17:59:41,4.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2019-09-29 20:20:55,1.0,,,,,,,,,,,,,,,,,,,,
MJfld-_DfxLDML_KT_7tCg,2019-12-20 04:47:59,2.0,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2020-03-05 00:55:31,1.0,,,,,,,,,,,,,,,,,,,,
MJfld-_DfxLDML_KT_7tCg,2019-12-22 01:42:19,1.0,,,,,,,,,,,,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2019-09-29 19:15:28,5.0,,,,,,,,,,,,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2020-02-17 03:41:41,2.0,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2019-05-09 16:55:55,1.0,,,,,,,,,,,,,,,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2019-10-31 18:31:19,5.0,,,,,,,,,,,,,,,,,,,,-0.4019
wCmuhf8QabnDG2mR0aWg6w,2016-04-20 01:09:53,2.0,,,,,,,,,,,,,,,,,,,,
qjA4enjUTK7vE5kMjsJNpA,2020-02-09 23:18:36,1.0,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2020-07-19 01:05:38,4.0,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2010-05-10 21:10:59,2.0,,,,,,,,,,,,,,0.2975,,,,,,
Nt4-__ICxGg299qTwriWxw,2020-05-09 15:47:54,1.0,,,,,,,,,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2018-03-24 21:03:49,1.0,,,,,,,,,,,-0.3612,,,,-0.5574,,,,-0.3612,
RVBuWG7ZrUExANZgoUUncQ,2019-04-18 15:50:53,3.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2015-02-20 08:18:04,4.0,,,,,,,0.4939,,,,,,,0.5441,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2019-01-07 23:59:50,2.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2015-10-05 16:44:37,1.0,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2019-06-13 18:24:31,2.0,,,,,,,,,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2020-03-10 17:35:06,1.0,,,,,,,,,,,,,,,,,,,,
RVBuWG7ZrUExANZgoUUncQ,2014-11-25 18:21:10,4.0,,,,,,,,,,,,,0.3612,,,,,,,
MJfld-_DfxLDML_KT_7tCg,2020-06-19 20:22:16,1.0,,,,,,,,,,,,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2020-03-12 01:59:52,1.0,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2019-10-15 18:48:02,3.0,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2017-11-04 00:27:32,1.0,,,,,,,,,,,,,,,,,,,,
D-Ix-gpZotuJMsJGWIl13g,2019-03-17 17:40:02,1.0,,,,,,,,,,,,,,,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2019-03-06 21:33:16,4.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2019-09-22 19:52:49,1.0,,,,,,,,,,,,,,,,,,,,
D-Ix-gpZotuJMsJGWIl13g,2019-10-24 15:25:00,5.0,,,,,,,,,,,,,,,,,,,,
D-Ix-gpZotuJMsJGWIl13g,2019-12-31 13:40:27,1.0,,,,,,,,,,,,,,,,,,,,
MJfld-_DfxLDML_KT_7tCg,2020-01-29 19:53:26,1.0,,,,-0.4404,,,,,,,,,,-0.4404,,-0.296,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2020-02-12 19:15:45,1.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2015-06-19 01:16:43,2.0,,,,,,,,,,,,,,,,,,,,
MJfld-_DfxLDML_KT_7tCg,2020-05-18 11:13:27,2.0,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2020-07-16 23:05:03,2.0,,,,,,,,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2019-03-30 23:38:31,1.0,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2017-11-25 19:39:09,1.0,,,,,,,,,,,,,,,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2018-12-29 17:52:20,2.0,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2018-10-17 19:52:04,1.0,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2019-10-29 23:14:58,1.0,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2018-10-04 18:22:56,1.0,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2019-07-19 21:28:58,1.0,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2019-08-29 00:51:15,2.0,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2018-06-25 22:41:04,3.0,,,,,,,,,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2019-02-10 19:30:06,2.0,,,,,,,0.2023,,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2020-05-05 23:08:51,3.0,,,,,,,,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2019-01-16 17:57:24,1.0,,,,-0.4404,,,,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2019-02-12 23:52:30,1.0,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2020-11-12 01:35:20,1.0,,,,,,,,,,,,,,,,,,,,
RVBuWG7ZrUExANZgoUUncQ,2019-12-22 14:13:16,4.0,,,,,,,-0.2023,,,,,,,,,,,,,0.659
Iy0T3APXjj24vfHD0lyZGQ,2014-06-02 19:42:07,1.0,,,,,,,,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2019-05-10 11:22:08,1.0,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2010-07-24 20:42:08,4.0,,,,,,,,,,,,,,,,,,,,
mty0K79s3SGl4D5hmm-aOw,2019-11-29 21:10:15,1.0,,,,,,,,,,,,,,,,,,-0.5267,,
TbeL8UTAX4aIr4jNSbXb3g,2020-05-08 18:32:04,1.0,,,,,,,,,,,,,,,,,,,,
SsO1q915qPriqziI90ZmOA,2017-09-13 00:36:21,5.0,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2019-08-27 01:54:22,5.0,,,,,,,,,,,,,,,,,,,,
TqhaiO57kmqJpj9BwfxLcA,2019-10-06 23:41:16,1.0,,,,,,,,,,,,,,,,,,,,
D-Ix-gpZotuJMsJGWIl13g,2019-10-17 23:11:35,1.0,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2019-02-11 21:34:27,2.0,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2018-05-09 14:57:20,2.0,,,,,,,,,,,,,,,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2019-07-05 18:06:03,1.0,,,,,,,,,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2019-10-03 22:11:44,5.0,,,,,,,,,,,,,,,,,,,,
