business_id,date,stars,black,guac,fresh,water,cilantro,ingredient,corn,salsa,cooked,bowl,meal,tortilla,taste,amount,beans,veggie,salty,cheese,portion,taco,meat,lettuce,rice,lunch,sour cream,delicious,chicken,salad,size,scoop,burrito,chips,sauce,steak,stale,food
wCmuhf8QabnDG2mR0aWg6w,2015-08-01 21:17:32,3.0,,,,,,,,,0.552,,,,,,,,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2011-12-17 17:53:12,3.0,,,0.2263,,,0.6369,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2011-11-15 21:07:31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2015-08-03 18:13:34,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8176
Gi8LtXjz0bcIEKWjfsefmA,2015-10-28 18:17:17,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4939
53Czy3jRivJ9v9yqFb7whA,2015-02-23 21:03:22,4.0,,0.47755000000000003,0.3182,,,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,0.6309,,,,0.7096
TbeL8UTAX4aIr4jNSbXb3g,2016-02-17 21:11:02,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,
gu_cNRS3wJER2LRBx6y2ig,2009-11-25 20:41:20,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5719
PpM1VHSjVhlfk_wDKu0gxA,2015-12-27 22:23:20,1.0,,,,,,,,,,,,-0.1027,,,,,,,,,,,,,,,,,,,-0.4588,,,,,0.6249
53Czy3jRivJ9v9yqFb7whA,2011-01-27 20:39:47,5.0,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,,,,,,0.5719,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2014-02-16 19:27:05,5.0,,,,,,,,,,0.3612,,,,,,,,,,0.0772,,,,0.296,,,0.0772,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2012-07-27 02:39:09,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215,,,,,0.4215,,,,,0.4215
gu_cNRS3wJER2LRBx6y2ig,2014-05-31 20:58:36,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2017-08-03 02:26:10,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2015-09-17 00:26:48,4.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,0.4939,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2014-03-04 13:56:19,1.0,,,,,,,,,,,,,,,0.5106,,,,,,,0.5106,0.5106,,,,,,,,,,0.5106,,,
U_HRE3_AvtqZPhWC9Lnu_A,2015-07-11 18:52:04,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2015-03-25 01:09:54,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8126
Iy0T3APXjj24vfHD0lyZGQ,2015-04-08 03:04:35,1.0,,,,,,,0.0604,,0.4404,0.12109999999999999,,,,,,-0.1027,,,0.4201,,-0.296,,,,,,,,0.3612,,0.11257499999999998,,,,,-0.04275
53Czy3jRivJ9v9yqFb7whA,2010-06-15 01:35:39,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2263,,,,,
RydXD0czdJj6pBv_OrDbAg,2016-12-13 00:56:53,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2016-02-17 23:57:46,1.0,,,,,,,,,,,,,,-0.4588,,,,-0.3182,,,,,,,,,,,,,0.0,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2013-09-20 23:19:48,4.0,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,0.50005,,
9UFpZ1XiJjMJTrGSb31gpw,2015-03-25 20:40:53,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2014-05-15 16:29:45,5.0,,0.5859,0.7269,,,,,,,,,,,,,,,,,,,,,,,0.8689,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2018-03-28 22:41:26,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369
wCmuhf8QabnDG2mR0aWg6w,2014-07-18 18:15:00,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2014-08-17 02:06:28,3.0,,,,,,,,,,,,,,,,,,,,,,,0.3384,,,,,,,,,,,,,0.3384
Dmqa8Hr6wCJnLXlYt9sTRg,2016-11-04 01:30:32,1.0,,,,,,,,,,-0.1027,,,,,,-0.1027,,,,,,,,,,,,,,,-0.1027,,,,,
gu_cNRS3wJER2LRBx6y2ig,2012-09-23 20:21:22,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
qjA4enjUTK7vE5kMjsJNpA,2015-06-14 14:06:01,2.0,,,,,,,,,,0.0772,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2011-09-06 20:15:47,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2017-04-14 21:34:04,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2017-10-08 01:37:04,1.0,,,,,,,,,,,,,,,-0.5423,,,,,,,,,,,,,,,,,,,,,
RVBuWG7ZrUExANZgoUUncQ,2015-05-31 20:09:48,2.0,,,,,,0.8885,,,,,,,0.0772,,,,,,,,,,0.3612,,,0.836,,,,,,,,,,0.836
TbeL8UTAX4aIr4jNSbXb3g,2018-05-03 20:21:13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
Dmqa8Hr6wCJnLXlYt9sTRg,2015-08-14 01:28:50,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2012-05-12 17:46:10,1.0,,,,,,,,,,,,-0.25,,,,,,,0.32135,0.22775,,,,,,,,,,,,,,,,0.7096
wCmuhf8QabnDG2mR0aWg6w,2010-04-09 02:37:27,4.0,,,,,,,,0.4064,,,,0.3724,0.6705,,,,,,,0.6705,,,0.4404,,,,0.6705,,,,,,,,,0.4588
Iy0T3APXjj24vfHD0lyZGQ,2009-06-18 16:09:03,1.0,,,,,,,,,,,,,-0.4215,,,,,,,,,,0.0258,,,,,,,,0.1935,,,,,
53Czy3jRivJ9v9yqFb7whA,2008-02-25 00:41:45,5.0,,-0.5994,,,,,,,,,,,,,,0.0772,,,,,,,0.34,,,0.09685000000000002,,,,,0.46635000000000004,,,,,
gu_cNRS3wJER2LRBx6y2ig,2015-01-10 22:29:46,4.0,,-0.2755,0.3182,,,,,,,,,,,,,,,,,,,,-0.2755,,,,,,,,,-0.2755,,,,0.3397
PpM1VHSjVhlfk_wDKu0gxA,2015-01-11 05:09:46,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4588,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2015-01-28 04:40:38,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4708
9UFpZ1XiJjMJTrGSb31gpw,2015-05-05 19:46:35,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,0.27115,,,,0.3714,,,,,
D-Ix-gpZotuJMsJGWIl13g,2018-05-02 18:08:01,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2018-07-21 17:18:49,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2011-05-09 20:58:47,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,
qjA4enjUTK7vE5kMjsJNpA,2017-11-25 22:19:16,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,,,
gu_cNRS3wJER2LRBx6y2ig,2016-07-10 23:42:36,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2018-08-01 00:45:50,1.0,,,,-0.1027,,,,,,,-0.1027,,,,,,,,,,,,-0.1027,,,,,,,,,,,,,
kU-4jWo_qW4niezFdUZ9TA,2014-02-15 18:56:45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RVBuWG7ZrUExANZgoUUncQ,2016-04-04 21:05:57,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2015-06-29 20:31:01,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2016-04-07 21:43:24,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
kU-4jWo_qW4niezFdUZ9TA,2015-08-27 00:32:17,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2011-07-18 07:30:27,5.0,,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2015-10-14 02:42:59,2.0,,0.3612,0.4102,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,,,0.4102,,,,-0.3089
53Czy3jRivJ9v9yqFb7whA,2016-10-18 23:25:58,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2016-05-12 22:58:28,5.0,,,,,,,0.4588,,,0.5859,,0.4588,,,,,,,0.8316,0.4588,,,,,,,0.52235,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2014-12-29 19:15:27,2.0,,,,,,,,,,,,,,,,,,,,,,,,-0.024,,,,,,,,,,,,0.4404
Gi8LtXjz0bcIEKWjfsefmA,2016-01-13 05:11:05,5.0,,,0.7579,,,0.7579,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,
-tsZGVn2xJEvQmDIfBfGng,2013-07-26 22:56:21,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RVBuWG7ZrUExANZgoUUncQ,2016-02-04 19:43:27,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2013-03-10 13:55:23,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2018-06-04 23:02:20,3.0,,,,,,,,,,,,,,,,,,,-0.4767,,,,,,,,,,,,,,,,,0.7902
Dmqa8Hr6wCJnLXlYt9sTRg,2014-07-06 18:25:35,5.0,,,0.7906,,,0.7906,,,,,,,0.4404,,,,,,0.7906,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2017-06-13 01:40:24,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4019
Dmqa8Hr6wCJnLXlYt9sTRg,2016-06-05 12:44:55,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7003
Gi8LtXjz0bcIEKWjfsefmA,2017-10-07 15:52:17,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2016-07-09 18:52:04,1.0,,,,,,,,,,0.63425,,,,,,,,,,,,,-0.2023,,,,,,,,0.7579,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2014-09-16 05:38:20,1.0,,,,,,,,,,,,-0.2732,,,,,,,0.3182,,,,,,,,,,,,0.2023,,,,,0.2584
-tsZGVn2xJEvQmDIfBfGng,2017-02-25 14:28:22,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2011-12-19 20:46:33,2.0,,,,,,,,,,,,,0.0258,,,,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2014-09-16 01:08:23,1.0,,,,,,,,,,,,,,,,,,-0.2732,,,,,,,,,,,,,-0.128,,,,,
wCmuhf8QabnDG2mR0aWg6w,2012-01-18 05:39:57,2.0,,,,,,,,,,-0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,0.4019
9UFpZ1XiJjMJTrGSb31gpw,2015-07-12 18:58:34,3.0,,,0.3182,,,,,,,0.0772,,,,,,,,,0.4601,,,,0.36985,,,,,,,,,,,,,0.3182
53Czy3jRivJ9v9yqFb7whA,2011-12-18 18:05:50,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2016-12-25 11:20:45,1.0,,,,,,,,,,,,,,,,,,,0.3182,,,,,,,,,,,,-0.4767,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2014-01-07 19:59:12,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2016-11-05 19:53:28,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3182
53Czy3jRivJ9v9yqFb7whA,2008-02-23 16:00:51,3.0,,,,,,,,,,,,,,,,,,,,,-0.5423,,-0.07020000000000001,,,,,,,,0.29569999999999996,,0.4404,,,
mLOGZ8ayN2imj8kO35Jz4w,2018-06-13 17:26:53,4.0,,0.2263,,,,,,,,0.4019,,,,,,,,0.2263,,,,,,,,,,,,,,,,,,0.5574
mLOGZ8ayN2imj8kO35Jz4w,2008-07-08 03:50:27,4.0,,,,,,,,,0.2732,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2732
qjA4enjUTK7vE5kMjsJNpA,2015-07-14 00:33:53,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2013-11-28 18:19:29,3.0,,,0.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215
Nt4-__ICxGg299qTwriWxw,2014-11-21 17:39:10,1.0,,,-0.1779,,,,,,,,,,,,,,,,,,,,,,,,0.2263,,,,,,,,,
SsO1q915qPriqziI90ZmOA,2015-08-25 16:28:06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4767
Dmqa8Hr6wCJnLXlYt9sTRg,2011-05-12 18:29:37,5.0,,,,,,,,,,,,,,-0.2023,,,,,,,,,,,,,,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2014-06-03 17:26:02,5.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54825
9UFpZ1XiJjMJTrGSb31gpw,2012-10-20 17:13:28,3.0,,,,,,,,,,,,,0.4404,,,,,,,,,,,,,,-0.7253000000000001,,,,-0.1531,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2010-12-22 06:14:25,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0772,,,,,,,,0.4404,,,,,0.5574
kU-4jWo_qW4niezFdUZ9TA,2009-11-19 21:58:01,4.0,,,0.3182,,,,,,,,0.3612,,,,,,,,,,,,,,,0.7184,,,,,0.030649999999999955,,0.3612,,,0.3182
U_HRE3_AvtqZPhWC9Lnu_A,2014-01-06 19:44:04,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3804,,,,,,,,,0.7003
mLOGZ8ayN2imj8kO35Jz4w,2015-10-31 21:25:11,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2013-09-22 19:41:21,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2018-09-19 18:46:58,5.0,,,,,,,,,,,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2015-10-02 21:52:13,4.0,,,,,,,,,,,,,,,,,,,0.2023,,,,,,,,,,,,,,,,,
Nt4-__ICxGg299qTwriWxw,2014-09-02 00:47:14,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2017-07-23 21:30:10,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859
wCmuhf8QabnDG2mR0aWg6w,2016-10-21 16:01:39,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2018-10-01 12:28:02,2.0,,,,,,,,,,,,0.4023,,,,,,,,,,,,,,,,,,,0.4023,,,,,
wCmuhf8QabnDG2mR0aWg6w,2014-11-25 00:10:18,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2012-08-26 18:22:22,1.0,,,,,,,,,,,-0.1717666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
RVBuWG7ZrUExANZgoUUncQ,2018-09-20 21:25:49,1.0,,,,,,,,,,-0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2014-12-09 21:30:00,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2009-09-08 16:02:16,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,
gu_cNRS3wJER2LRBx6y2ig,2015-08-28 14:15:33,3.0,,,,,,,,,,,,,,,,,,,,,,,0.6249,,,,,,,,,,,,,0.5134
TbeL8UTAX4aIr4jNSbXb3g,2016-03-25 14:42:20,4.0,,,,,,,,,,0.0772,0.0772,,,,,,,,,0.0772,,,,,,,,,,,-0.11316666666666668,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2016-07-22 13:21:15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2016-05-13 01:59:03,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2008-02-17 23:14:02,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249
-tsZGVn2xJEvQmDIfBfGng,2017-08-15 17:17:16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2017-11-13 02:33:23,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37645
gu_cNRS3wJER2LRBx6y2ig,2017-08-13 21:40:47,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9UFpZ1XiJjMJTrGSb31gpw,2016-09-25 23:01:32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,0.5106
SsO1q915qPriqziI90ZmOA,2016-04-20 15:58:44,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-tsZGVn2xJEvQmDIfBfGng,2017-10-09 16:33:55,4.0,,,,,,,,,,,,,,,,,,0.34,,,0.48245000000000005,,,,,0.5719,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2015-10-15 04:53:25,4.0,,,,,,,,,,,,,,,0.0865,,,,,,,,0.0865,,,,,,,0.0865,-0.1531,,,,,-0.1531
-tsZGVn2xJEvQmDIfBfGng,2017-12-23 17:52:48,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1531,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2013-07-27 17:49:59,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,,,,,,,,,,0.5719
TbeL8UTAX4aIr4jNSbXb3g,2014-09-02 23:16:14,1.0,,,,,,,,,,,,,,,,,,0.1531,,,,,,,,,,,,,,,,,,-0.7906
Dmqa8Hr6wCJnLXlYt9sTRg,2012-01-19 01:17:51,4.0,,,,,,,,,,-0.5584,,,,,,,,,,,,,,,,,,,,,-0.5584,,,,,0.3612
kU-4jWo_qW4niezFdUZ9TA,2015-10-02 19:36:06,4.0,,,,,,,,,,0.8225,,,,,,,,,,,,,,,,,,,,,0.8225,,,,,
kU-4jWo_qW4niezFdUZ9TA,2015-08-27 15:47:48,4.0,,,,,,,,,,,,,,,,,,,0.5106,,,,,,,,,,,,,,,,,
wCmuhf8QabnDG2mR0aWg6w,2011-07-13 16:32:24,5.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5416
Dmqa8Hr6wCJnLXlYt9sTRg,2017-04-26 17:58:14,1.0,,-0.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imm-tshSx8afNL-FpKkJNw,2015-05-05 00:21:37,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RVBuWG7ZrUExANZgoUUncQ,2015-09-07 23:32:46,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2016-07-09 22:32:43,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0258
PpM1VHSjVhlfk_wDKu0gxA,2015-03-25 00:26:46,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404
U_HRE3_AvtqZPhWC9Lnu_A,2018-02-07 03:33:03,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249
RydXD0czdJj6pBv_OrDbAg,2017-10-19 13:49:10,3.0,,,0.3182,,,,,,,,,,,,,0.3182,,0.4939,,,,,0.4939,,,,0.4939,,,,0.4577,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2016-04-17 03:23:54,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8074
PpM1VHSjVhlfk_wDKu0gxA,2017-09-04 00:52:57,3.0,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2013-03-09 22:48:22,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612
SsO1q915qPriqziI90ZmOA,2014-10-21 22:19:21,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TbeL8UTAX4aIr4jNSbXb3g,2013-02-12 21:19:03,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U_HRE3_AvtqZPhWC9Lnu_A,2018-01-06 01:20:49,2.0,,,,,,,,,,,,,,,-0.4019,,,,,0.8126,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2015-07-01 11:35:36,4.0,,,0.3182,,,0.3182,,,,0.5594,0.6249,0.7184,,,,0.6249,,,,,,,,,,,,,,,0.8834,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2012-07-27 04:46:21,5.0,,,,,,,,,,,0.5859,,,,,,,,,,,,,,,,,,,,,,,,,
RydXD0czdJj6pBv_OrDbAg,2012-12-22 23:12:32,3.0,,,,,,,,,,0.4588,0.4588,,,,,,,,,,,,,0.1779,,,0.4588,0.4588,,,0.4588,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2016-02-28 21:43:53,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612,,,,,,,,
Gi8LtXjz0bcIEKWjfsefmA,2018-03-20 14:30:22,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2008-02-19 15:35:04,3.0,,0.36819999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4939,0.4404,,,,
-tsZGVn2xJEvQmDIfBfGng,2011-09-13 21:32:16,3.0,,,0.3182,,,,,,,,,,0.6249,,,,,,,,,,,,,,,,,,,,,,,0.6249
RVBuWG7ZrUExANZgoUUncQ,2015-06-06 15:14:08,4.0,,,0.3182,,,0.3182,,,,,,,,,,,,,,,,,,,,0.5719,,0.6369,,,,,,,,0.5719
SsO1q915qPriqziI90ZmOA,2015-01-26 20:32:39,4.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3892,0.4201,,,,
SsO1q915qPriqziI90ZmOA,2015-09-29 19:44:34,4.0,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2016-04-05 23:50:31,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8126,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2014-09-03 19:06:54,2.0,,,,,,,,,,,,,0.5994,,,,,,,,,,,,,,,,,,0.5106,,,,,0.5994
qjA4enjUTK7vE5kMjsJNpA,2015-05-21 12:39:30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2007-03-02 16:40:48,3.0,,,,,,,,,,,,,,,,,,,0.4939,,,,0.4939,,,,,,,,0.0772,,,,,
Dmqa8Hr6wCJnLXlYt9sTRg,2016-12-11 15:20:52,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2016-05-24 22:58:56,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53Czy3jRivJ9v9yqFb7whA,2015-08-28 01:16:57,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mLOGZ8ayN2imj8kO35Jz4w,2015-12-13 14:37:35,2.0,,,,,,,,,,0.8126,,,,,,,,,,,,,,-0.4767,,,,,,,0.8126,,,,,0.6369
tg0fQjppvD1F5SUvg67gaQ,2018-02-10 05:15:36,5.0,,,0.3182,,,,,,,,,,,,,,,,,,,,0.3182,,,,0.3182,,,,,,,,,0.3182
gu_cNRS3wJER2LRBx6y2ig,2016-11-06 19:29:03,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iy0T3APXjj24vfHD0lyZGQ,2015-10-16 03:31:48,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,,,,,,,,,0.1531
RydXD0czdJj6pBv_OrDbAg,2016-05-13 00:59:54,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PpM1VHSjVhlfk_wDKu0gxA,2016-08-01 03:28:58,1.0,,,,,,,,,,-0.4019,,,,,,,,,,,,,,,,,,,,,-0.4019,,,,,
-tsZGVn2xJEvQmDIfBfGng,2015-09-07 00:49:45,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gu_cNRS3wJER2LRBx6y2ig,2017-02-16 04:00:06,2.0,,0.2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2682
Nt4-__ICxGg299qTwriWxw,2014-08-04 18:42:13,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249
RydXD0czdJj6pBv_OrDbAg,2011-09-16 21:24:23,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,,,,,,,,,
SsO1q915qPriqziI90ZmOA,2014-06-07 21:21:37,5.0,,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
